title,salary,,Rating,company,,,compsize,Founded,ownership,,,Revenue,Competitors,hourly,employer_provided_salary,min_salary,max_salary,average_salary,state,same_state,senior,research_positions,engineers,scientist,manager,analyst,Seniority,below_above_salaries
other positions,37-100 ,,3.6,MassMutual,,,5001 to 10000 ,24-01-1905,Company - Private,,,$10+ billion (USD),0,0,0,37000,100000,68500,MA,0,0,0,0,0,1,0,none,below average
other positions,58-111 ,,3.9,GSK,,,10000+ ,03-01-1905,Company - Public,,,$10+ billion (USD),3,0,0,58000,111000,84500,MA,0,1,0,0,0,0,0,senior,below average
data engineer,72-133 ,,4.4,Eventbrite,,,1001 to 5000 ,28-06-1905,Company - Public,,,$100 to $500 million (USD),3,0,0,72000,133000,102500,TN,0,1,0,1,0,0,0,none,above average
other positions,56-91 ,,2.6,Software Engineering Institute,,,501 to 1000 ,06-06-1905,College / University,,,Unknown / Non-Applicable,0,0,0,56000,91000,73500,PA,1,0,0,0,0,0,0,none,below average
research,61-126 ,,3.6,Riverside Research Institute,,,501 to 1000 ,20-05-1905,Nonprofit Organization,,,$50 to $100 million (USD),0,0,0,61000,126000,93500,OH,0,0,1,0,0,0,0,none,below average
other positions,95-160 ,,3.2,"Numeric, LLC",,,1 to 50 ,###############################################################################################################################################################################################################################################################,Company - Private,,,$5 to $10 million (USD),0,0,0,95000,160000,127500,PA,0,0,0,0,0,1,0,none,above average
data analyst,53-91 ,,4.2,The Church of Jesus Christ of Latter-day Saints,,,10000+ ,###############################################################################################################################################################################################################################################################,Nonprofit Organization,,,Unknown / Non-Applicable,0,0,0,53000,91000,72000,UT,1,0,0,0,0,0,1,none,below average
other positions,101-158 ,,3.6,MassMutual,,,5001 to 10000 ,24-01-1905,Company - Private,,,$10+ billion (USD),0,0,0,101000,158000,129500,MA,0,0,0,0,0,0,0,none,above average
data analyst,33-61 ,,3.1,Icon Health and Fitness,,,1001 to 5000 ,30-05-1905,Company - Private,,,$500 million to $1 billion (USD),3,0,0,33000,61000,47000,UT,1,0,0,0,0,0,1,none,below average
data engineer,44-86 ,,3.8,Shipt,,,501 to 1000 ,06-07-1905,Subsidiary or Business Segment,,,Unknown / Non-Applicable,0,0,0,44000,86000,65000,AL,1,0,0,1,0,0,0,none,below average
data analyst,43-77 ,,3.8,Associated Banc-Corp,,,1001 to 5000 ,12-02-1905,Company - Public,,,$1 to $2 billion (USD),3,0,0,43000,77000,60000,WI,1,0,0,0,0,0,1,none,below average
data scientist,125-210 ,,4,Pfizer,,,10000+ ,22-01-1905,Company - Public,,,$10+ billion (USD),0,0,0,125000,210000,167500,NY,1,1,0,0,1,1,0,none,above average
data analyst,44-86 ,,3.8,Fareportal,,,1001 to 5000 ,24-06-1905,Company - Private,,,$2 to $5 billion (USD),3,0,0,44000,86000,65000,NY,1,0,0,0,0,0,1,none,below average
data analyst,69-119 ,,4,Novetta,,,501 to 1000 ,04-07-1905,Company - Private,,,$100 to $500 million (USD),3,0,0,69000,119000,94000,VA,0,1,0,0,0,0,1,none,below average
data analyst,65-110 ,,1.9,Moda Operandi,,,201 to 500 ,02-07-1905,Company - Private,,,$100 to $500 million (USD),3,0,0,65000,110000,87500,NY,1,1,0,0,0,0,1,none,below average
data engineer,67-127 ,,4,Novetta,,,501 to 1000 ,04-07-1905,Company - Private,,,$100 to $500 million (USD),3,0,0,67000,127000,97000,VA,0,1,0,1,0,0,0,none,below average
data engineer,78-147 ,,4.3,Genesys,,,5001 to 10000 ,12-06-1905,Company - Private,,,$1 to $2 billion (USD),3,0,0,78000,147000,112500,NC,0,1,0,1,0,0,0,none,above average
other positions,66-117 ,,3.6,MassMutual,,,5001 to 10000 ,24-01-1905,Company - Private,,,$10+ billion (USD),0,0,0,66000,117000,91500,MA,0,0,0,0,0,0,0,none,below average
other positions,37-66 ,,3.3,Liberty Mutual Insurance,,,10000+ ,26-03-1905,Company - Private,,,$10+ billion (USD),3,0,0,37000,66000,51500,IN,0,0,0,0,0,0,0,none,below average
data scientist,86-143 ,,3.8,Novartis,,,10000+ ,18-06-1905,Company - Public,,,$10+ billion (USD),0,0,0,86000,143000,114500,MA,0,0,0,0,1,0,0,none,above average
data scientist,84-146 ,,4.3,USEReady,,,201 to 500 ,03-07-1905,Company - Private,,,$10 to $25 million (USD),0,0,0,84000,146000,115000,NY,1,0,0,0,1,0,0,none,above average
other positions,50-98 ,,3.2,"Numeric, LLC",,,1 to 50 ,###############################################################################################################################################################################################################################################################,Company - Private,,,$5 to $10 million (USD),0,0,0,50000,98000,74000,PA,0,0,0,0,0,1,0,none,below average
other positions,38-64 ,,4.7,QK,,,51 to 200 ,25-05-1905,Company - Private,,,$10 to $25 million (USD),0,0,0,38000,64000,51000,CA,0,0,0,0,0,0,0,none,below average
data engineer,90-110,,3.4,Tivity Health,,,501 to 1000 ,03-06-1905,Company - Public,,,Unknown / Non-Applicable,0,0,0,90000,110000,100000,AZ,0,1,0,1,0,0,0,senior,below average
data scientist,92-150 ,,3.8,Novartis,,,10000+ ,18-06-1905,Company - Public,,,$10+ billion (USD),0,0,0,92000,150000,121000,MA,0,1,0,0,1,0,0,none,above average
data analyst,90-153 ,,4.5,Demandbase,,,201 to 500 ,28-06-1905,Company - Private,,,$100 to $500 million (USD),3,0,0,90000,153000,121500,CA,1,1,0,0,0,0,1,none,above average
other positions,43-82 ,,3.1,Santander,,,10000+ ,29-01-1905,Company - Private,,,$10+ billion (USD),0,0,0,43000,82000,62500,MA,0,0,0,0,0,0,0,none,below average
other positions,100-135,,-1,Monte Rosa Therapeutics,,,-1,###############################################################################################################################################################################################################################################################,-1,,,-1,0,0,1,100000,135000,117500,MA,0,0,0,0,0,0,0,none,above average
data scientist,93-151 ,,3.9,Luminar Technologies,,,201 to 500 ,04-07-1905,Company - Private,,,Unknown / Non-Applicable,0,0,0,93000,151000,122000,FL,1,1,0,0,1,0,0,none,above average
data engineer,61-109 ,,4.4,BRMi,,,51 to 200 ,26-06-1905,Company - Private,,,Unknown / Non-Applicable,0,0,0,61000,109000,85000,VA,0,0,0,1,0,0,0,none,below average
data engineer,42-79 ,,3.4,IntraEdge,,,501 to 1000 ,24-06-1905,Company - Private,,,$50 to $100 million (USD),0,0,0,42000,79000,60500,AZ,0,0,0,1,0,0,0,none,below average
data scientist,139-221 ,,3.9,Zest AI,,,51 to 200 ,01-07-1905,Company - Private,,,$50 to $100 million (USD),0,0,0,139000,221000,180000,CA,1,0,0,0,1,0,0,none,above average
other positions,40-101 ,,4.7,Veterans United Home Loans,,,1001 to 5000 ,24-06-1905,Company - Private,,,Unknown / Non-Applicable,0,0,0,40000,101000,70500,MO,1,0,0,0,0,0,0,none,below average
data engineer,84-153 ,,3.3,Peraton,,,1001 to 5000 ,09-07-1905,Company - Private,,,$1 to $2 billion (USD),0,0,0,84000,153000,118500,VA,0,0,0,1,0,0,0,none,above average
other positions,52-81 ,,3.9,"Emtec, Inc.",,,501 to 1000 ,17-06-1905,Company - Private,,,$100 to $500 million (USD),0,0,0,52000,81000,66500,IL,0,0,0,0,0,0,0,none,below average
data scientist,81-134 ,,3.4,PA Consulting,,,1001 to 5000 ,26-04-1905,Company - Private,,,$100 to $500 million (USD),3,0,0,81000,134000,107500,MA,0,0,0,0,1,0,0,none,above average
data engineer,97-180 ,,4.7,Praetorian,,,51 to 200 ,02-07-1905,Company - Private,,,$10 to $25 million (USD),0,0,0,97000,180000,138500,TX,1,1,0,1,0,0,0,none,above average
other positions,49-113 ,,2.7,Advanced BioScience Laboratories,,,201 to 500 ,14-05-1905,Company - Private,,,$25 to $50 million (USD),0,0,0,49000,113000,81000,MD,1,0,0,0,0,0,0,none,below average
data analyst,44-73 ,,3.8,COUNTRY Financial,,,1001 to 5000 ,08-04-1905,Company - Private,,,$2 to $5 billion (USD),3,0,0,44000,73000,58500,IL,1,0,0,1,0,0,1,none,below average
data engineer,75-140 ,,3.4,Echo Global Logistics,,,1001 to 5000 ,27-06-1905,Company - Public,,,$2 to $5 billion (USD),3,0,0,75000,140000,107500,IL,1,1,0,1,0,0,0,senior,above average
other positions,84-157 ,,3.8,Agios Pharmaceuticals,,,501 to 1000 ,30-06-1905,Company - Public,,,$50 to $100 million (USD),0,0,0,84000,157000,120500,MA,1,0,0,0,0,0,0,none,above average
other positions,40-87 ,,3.9,Tapjoy,,,201 to 500 ,29-06-1905,Company - Private,,,$10 to $25 million (USD),2,0,0,40000,87000,63500,CA,1,0,0,0,0,1,0,none,below average
other positions,68-139 ,,3.1,Reynolds American,,,5001 to 10000 ,17-02-1905,Company - Private,,,$10+ billion (USD),0,0,0,68000,139000,103500,KY,0,0,0,0,0,0,0,none,above average
data scientist,72-142 ,,4.1,Mentor Graphics,,,5001 to 10000 ,03-06-1905,Company - Public,,,$1 to $2 billion (USD),3,0,0,72000,142000,107000,CA,0,0,0,0,1,0,0,none,above average
data engineer,74-137 ,,3.7,Maxar Technologies,,,5001 to 10000 ,###############################################################################################################################################################################################################################################################,Company - Public,,,$2 to $5 billion (USD),0,0,0,74000,137000,105500,VA,0,0,0,1,0,0,0,none,above average
data engineer,57-109 ,,2.8,ICW Group,,,501 to 1000 ,25-05-1905,Company - Private,,,$500 million to $1 billion (USD),3,0,0,57000,109000,83000,CA,1,0,0,1,0,0,0,none,below average
data engineer,121-203 ,,4,Glassdoor,,,1001 to 5000 ,29-06-1905,Company - Private,,,Unknown / Non-Applicable,2,0,0,121000,203000,162000,CA,0,0,0,1,0,0,0,none,above average
other positions,52-85 ,,3.5,Esri,,,1001 to 5000 ,22-05-1905,Company - Private,,,$1 to $2 billion (USD),1,0,0,52000,85000,68500,CA,1,0,0,0,0,0,0,none,below average
data scientist,81-140 ,,3.4,Assurant,,,10000+ ,31-05-1905,Company - Public,,,$5 to $10 billion (USD),3,0,0,81000,140000,110500,OH,0,1,0,0,1,0,0,senior,above average
data engineer,83-148 ,,3.7,F&G,,,201 to 500 ,###############################################################################################################################################################################################################################################################,Subsidiary or Business Segment,,,$100 to $500 million (USD),0,0,0,83000,148000,115500,IA,1,1,0,1,0,0,0,senior,above average
research,59-116 ,,3,Exelixis,,,501 to 1000 ,16-06-1905,Company - Public,,,Unknown / Non-Applicable,3,0,0,59000,116000,87500,CA,1,0,1,0,0,0,0,none,below average
data scientist,60-101 ,,3.8,PNNL,,,1001 to 5000 ,18-05-1905,Government,,,$500 million to $1 billion (USD),3,0,0,60000,101000,80500,WA,1,1,0,0,1,0,0,none,below average
data analyst,31-55 ,,4.6,GreatAmerica Financial Services,,,501 to 1000 ,14-06-1905,Company - Private,,,$100 to $500 million (USD),0,0,0,31000,55000,43000,IA,1,0,0,0,0,0,1,none,below average
other positions,102-178 ,,4.4,Acceleron Pharma,,,201 to 500 ,25-06-1905,Company - Public,,,Unknown / Non-Applicable,0,0,0,102000,178000,140000,MA,1,0,0,0,0,0,0,none,above average
other positions,136-208 ,,4,Pfizer,,,10000+ ,22-01-1905,Company - Public,,,$10+ billion (USD),0,0,0,136000,208000,172000,MA,0,0,0,0,0,0,0,none,above average
other positions,110-130,,-1,Kronos Bio,,,Unknown,###############################################################################################################################################################################################################################################################,Company - Private,,,Unknown / Non-Applicable,0,0,1,110000,130000,120000,MA,0,1,0,0,0,0,0,none,above average
data analyst,48-85 ,,3,AmeriHealth Caritas,,,5001 to 10000 ,05-06-1905,Company - Private,,,$5 to $10 billion (USD),3,0,0,48000,85000,66500,PA,1,1,0,0,0,0,1,none,below average
other positions,71-129 ,,3,Exelixis,,,501 to 1000 ,16-06-1905,Company - Public,,,Unknown / Non-Applicable,3,0,0,71000,129000,100000,CA,1,1,0,0,0,0,0,none,below average
data engineer,66-123 ,,4.7,Strategic Employment Partners,,,51 to 200 ,28-06-1905,Company - Private,,,$1 to $5 million (USD),0,0,0,66000,123000,94500,CA,0,0,0,1,0,0,0,none,below average
other positions,171-272 ,,4.2,Grand Rounds,,,501 to 1000 ,03-07-1905,Company - Private,,,Unknown / Non-Applicable,0,0,0,171000,272000,221500,CA,1,0,0,0,0,1,0,none,above average
data scientist,92-146 ,,3.8,PNNL,,,1001 to 5000 ,18-05-1905,Government,,,$500 million to $1 billion (USD),3,0,0,92000,146000,119000,WA,0,1,0,0,1,0,0,none,above average
data engineer,65-126 ,,3.5,"SPINS, LLC",,,201 to 500 ,17-06-1905,Company - Private,,,$50 to $100 million (USD),0,0,0,65000,126000,95500,IL,1,0,0,1,0,0,0,none,below average
other positions,150-239 ,,3.3,Liberty Mutual Insurance,,,10000+ ,26-03-1905,Company - Private,,,$10+ billion (USD),3,0,0,150000,239000,194500,IL,0,0,0,0,0,0,0,none,above average
other positions,21-29 ,,3.2,Catholic Health Initiatives,,,10000+ ,18-06-1905,Nonprofit Organization,,,$10+ billion (USD),2,1,0,21000,29000,25000,NE,0,0,0,0,0,0,0,none,below average
data analyst,Oct-17,,2.7,FLEETCOR,,,5001 to 10000 ,22-06-1905,Company - Public,,,$2 to $5 billion (USD),0,1,0,10000,17000,13500,TN,0,1,0,0,0,0,1,none,below average
data analyst,118-228 ,,3.3,DTCC,,,1001 to 5000 ,26-05-1905,Company - Private,,,$1 to $2 billion (USD),0,0,0,118000,228000,173000,NJ,0,1,0,0,0,0,1,none,above average
data scientist,82-129,,3.7,Applied Research Laboratories,,,501 to 1000 ,###############################################################################################################################################################################################################################################################,College / University,,,Unknown / Non-Applicable,0,0,0,82000,129000,105500,TX,1,0,0,0,1,0,0,none,above average
research,52-91 ,,3.9,Southwest Research Institute,,,1001 to 5000 ,30-04-1905,Nonprofit Organization,,,$500 million to $1 billion (USD),3,0,0,52000,91000,71500,TX,1,0,1,0,0,0,0,senior,below average
other positions,47-101 ,,3.1,Reynolds American,,,5001 to 10000 ,17-02-1905,Company - Private,,,$10+ billion (USD),0,0,0,47000,101000,74000,NC,1,1,0,0,0,0,0,none,below average
data analyst,49-76 ,,3.7,Raytheon,,,10000+ ,05-04-1905,Company - Public,,,$10+ billion (USD),0,0,0,49000,76000,62500,AL,0,0,0,0,0,0,1,none,below average
research,43-88 ,,4.3,RTI International,,,1001 to 5000 ,11-05-1905,Nonprofit Organization,,,$500 million to $1 billion (USD),3,0,0,43000,88000,65500,NC,0,1,1,0,0,0,0,none,below average
data scientist,61-109 ,,3.8,DICK'S Sporting Goods - Corporate,,,10000+ ,01-05-1905,Company - Public,,,$5 to $10 billion (USD),3,0,0,61000,109000,85000,PA,1,0,0,0,1,0,0,none,below average
data scientist,113-182 ,,3.9,AstraZeneca,,,10000+ ,27-03-1905,Company - Public,,,$10+ billion (USD),3,0,0,113000,182000,147500,MD,0,0,0,0,1,0,0,none,above average
other positions,124-199 ,,3.6,TRANZACT,,,1001 to 5000 ,11-06-1905,Company - Private,,,Unknown / Non-Applicable,0,0,0,124000,199000,161500,NJ,1,0,0,0,0,0,0,none,above average
data engineer,58-104 ,,3.7,Carilion Clinic,,,10000+ ,13-03-1905,Nonprofit Organization,,,$1 to $2 billion (USD),0,0,0,58000,104000,81000,VA,1,0,0,1,0,0,0,none,below average
data analyst,52-93 ,,2.1,United BioSource,,,1001 to 5000 ,25-06-1905,Other Organization,,,$100 to $500 million (USD),2,0,0,52000,93000,72500,PA,1,1,0,0,0,0,1,senior,below average
data engineer,97-181 ,,3.9,Figure Eight,,,51 to 200 ,30-06-1905,Company - Public,,,$10 to $25 million (USD),0,0,0,97000,181000,139000,CA,1,1,0,1,0,0,0,none,above average
data engineer,100-173 ,,3.9,Tapjoy,,,201 to 500 ,29-06-1905,Company - Private,,,$10 to $25 million (USD),2,0,0,100000,173000,136500,CA,1,1,0,1,0,0,0,none,above average
data analyst,58-108 ,,3.2,DoubleVerify,,,201 to 500 ,30-06-1905,Company - Private,,,Unknown / Non-Applicable,0,0,0,58000,108000,83000,NY,1,1,0,0,0,0,1,senior,below average
research,81-161 ,,4.6,Mitsubishi Electric Research Labs,,,51 to 200 ,13-06-1905,Subsidiary or Business Segment,,,$5 to $10 million (USD),3,0,0,81000,161000,121000,MA,1,1,1,0,0,0,0,none,above average
data scientist,53-96 ,,3.8,Fareportal,,,1001 to 5000 ,24-06-1905,Company - Private,,,$2 to $5 billion (USD),3,0,0,53000,96000,74500,NY,1,0,0,0,1,0,0,none,below average
data analyst,61-110 ,,2.2,"Rodan and Fields, LLC",,,501 to 1000 ,24-06-1905,Company - Private,,,Unknown / Non-Applicable,0,0,0,61000,110000,85500,CA,1,0,0,0,0,0,1,none,below average
other positions,65-96 ,,3.1,Reynolds American,,,5001 to 10000 ,17-02-1905,Company - Private,,,$10+ billion (USD),0,0,0,65000,96000,80500,NC,1,1,0,0,0,0,0,none,below average
research,115-220 ,,4.6,Mitsubishi Electric Research Labs,,,51 to 200 ,13-06-1905,Subsidiary or Business Segment,,,$5 to $10 million (USD),3,0,0,115000,220000,167500,MA,1,0,1,0,0,0,0,none,above average
research,71-144 ,,2.6,Software Engineering Institute,,,501 to 1000 ,06-06-1905,College / University,,,Unknown / Non-Applicable,0,0,0,71000,144000,107500,PA,1,0,1,0,0,0,0,none,above average
data analyst,32-57 ,,3.4,DESC,,,501 to 1000 ,01-06-1905,Nonprofit Organization,,,$25 to $50 million (USD),0,0,0,32000,57000,44500,WA,1,0,0,0,0,0,1,none,below average
data analyst,79-136 ,,3.3,Johns Hopkins Health Care,,,1001 to 5000 ,03-03-1905,Company - Private,,,$500 million to $1 billion (USD),3,0,0,79000,136000,107500,MD,0,1,0,0,0,0,1,none,above average
research,120-145,,-1,Kronos Bio,,,Unknown,###############################################################################################################################################################################################################################################################,Company - Private,,,Unknown / Non-Applicable,0,0,1,120000,145000,132500,MA,0,0,1,0,0,0,0,none,above average
data analyst,50-89 ,,3.7,Community Behavioral Health,,,201 to 500 ,16-06-1905,Company - Private,,,$500 million to $1 billion (USD),0,0,0,50000,89000,69500,PA,0,1,0,0,0,0,1,senior,below average
other positions,68-129 ,,3.5,Western Digital,,,10000+ ,23-05-1905,Company - Public,,,$10+ billion (USD),2,0,0,68000,129000,98500,CA,0,1,0,0,0,0,0,none,below average
other positions,48-113 ,,2.7,Advanced BioScience Laboratories,,,201 to 500 ,14-05-1905,Company - Private,,,$25 to $50 million (USD),0,0,0,48000,113000,80500,MD,1,0,0,0,0,0,0,none,below average
other positions,27-47 ,,3.8,FORMA THERAPEUTICS,,,51 to 200 ,30-06-1905,Company - Private,,,$10 to $25 million (USD),0,1,0,27000,47000,37000,MA,1,0,0,0,0,0,0,none,below average
other positions,74-124 ,,3.7,Raytheon,,,10000+ ,05-04-1905,Company - Public,,,$10+ billion (USD),0,0,0,74000,124000,99000,MD,0,0,0,0,0,0,0,none,below average
other positions,68-125 ,,3.8,Agios Pharmaceuticals,,,501 to 1000 ,30-06-1905,Company - Public,,,$50 to $100 million (USD),0,0,0,68000,125000,96500,MA,1,0,0,0,0,1,0,none,below average
other positions,39-67 ,,3.3,Liberty Mutual Insurance,,,10000+ ,26-03-1905,Company - Private,,,$10+ billion (USD),3,0,0,39000,67000,53000,MA,1,0,0,0,0,0,0,none,below average
data engineer,71-135 ,,2.7,Bridg,,,1 to 50 ,03-07-1905,Company - Private,,,Unknown / Non-Applicable,0,0,0,71000,135000,103000,CA,1,1,0,1,0,0,0,senior,above average
data scientist,107-172 ,,3.8,Bill.com,,,501 to 1000 ,28-06-1905,Company - Public,,,$50 to $100 million (USD),0,0,0,107000,172000,139500,CA,1,1,0,0,1,0,0,none,above average
data scientist,49-85 ,,3.8,Pacific Northwest National Laboratory,,,1001 to 5000 ,18-05-1905,Government,,,$500 million to $1 billion (USD),3,0,0,49000,85000,67000,WA,1,0,0,0,1,0,0,none,below average
other positions,54-71 ,,3,Infosys,,,10000+ ,03-06-1905,Company - Public,,,$10+ billion (USD),3,0,0,54000,71000,62500,CT,0,0,0,0,0,0,0,none,below average
other positions,61-123 ,,3.9,AstraZeneca,,,10000+ ,27-03-1905,Company - Public,,,$10+ billion (USD),3,0,0,61000,123000,92000,MD,0,0,0,0,0,0,0,none,below average
data analyst,47-85 ,,3.6,AXION Healthcare Solutions,,,1 to 50 ,02-06-1905,Company - Private,,,$10 to $25 million (USD),2,0,0,47000,85000,66000,NY,1,0,0,0,0,0,1,none,below average
data engineer,65-124 ,,3.5,Alignment Healthcare,,,501 to 1000 ,05-07-1905,Company - Private,,,Unknown / Non-Applicable,0,0,0,65000,124000,94500,CA,1,0,0,1,0,0,0,none,below average
data scientist,87-141 ,,3.6,TRANZACT,,,1001 to 5000 ,11-06-1905,Company - Private,,,Unknown / Non-Applicable,0,0,0,87000,141000,114000,NJ,1,0,0,0,1,0,0,none,above average
data scientist,56-95 ,,4.2,ExecOnline,,,51 to 200 ,04-07-1905,Company - Private,,,Unknown / Non-Applicable,3,0,0,56000,95000,75500,NY,1,0,0,0,1,0,0,none,below average
data scientist,71-121 ,,3.5,Charter Spectrum,,,1 to 50 ,###############################################################################################################################################################################################################################################################,School / School District,,,$5 to $10 million (USD),0,0,0,71000,121000,96000,MO,0,0,0,0,1,0,0,none,below average
other positions,62-112 ,,4,Mteq,,,501 to 1000 ,07-05-1905,Company - Public,,,$100 to $500 million (USD),2,0,0,62000,112000,87000,VA,0,0,0,0,0,0,0,none,below average
data scientist,64-108 ,,3.7,Brillient,,,201 to 500 ,28-06-1905,Company - Private,,,$25 to $50 million (USD),0,0,0,64000,108000,86000,MD,0,0,0,0,1,0,0,none,below average
data scientist,89-144 ,,4.4,Entefy,,,1 to 50 ,04-07-1905,Company - Private,,,Unknown / Non-Applicable,0,0,0,89000,144000,116500,CA,1,1,0,0,1,0,0,none,above average
other positions,109-200 ,,3.5,Sunovion,,,1001 to 5000 ,02-07-1905,Company - Private,,,$1 to $2 billion (USD),3,0,0,109000,200000,154500,MA,1,1,0,0,0,0,0,none,above average
data analyst,35-62 ,,3.6,San Manuel Casino,,,1001 to 5000 ,08-06-1905,Company - Private,,,$100 to $500 million (USD),0,0,0,35000,62000,48500,CA,1,0,0,0,0,0,1,none,below average
other positions,61-113 ,,3.7,Cboe Global Markets,,,501 to 1000 ,26-05-1905,Company - Public,,,$500 million to $1 billion (USD),0,0,0,61000,113000,87000,KS,0,0,0,0,0,0,0,none,below average
data engineer,55-105 ,,3.4,Trace3,,,501 to 1000 ,24-06-1905,Company - Private,,,$1 to $2 billion (USD),3,0,0,55000,105000,80000,TX,0,0,0,1,0,0,0,none,below average
other positions,18-25 ,,4,Texas Health Huguley Hospital,,,1001 to 5000 ,30-05-1905,Hospital,,,$50 to $100 million (USD),0,1,0,18000,25000,21500,TX,0,0,0,0,0,0,0,none,below average
data scientist,135-211 ,,3.7,Northrop Grumman,,,10000+ ,22-04-1905,Company - Public,,,$10+ billion (USD),0,0,0,135000,211000,173000,CA,0,0,0,0,1,0,0,none,above average
other positions,39-66 ,,2.4,Teasdale Latin Foods,,,501 to 1000 ,###############################################################################################################################################################################################################################################################,Company - Private,,,$100 to $500 million (USD),0,0,0,39000,66000,52500,IL,0,0,0,0,0,0,0,none,below average
data engineer,57-80 ,,3.5,Saama Technologies Inc,,,501 to 1000 ,19-06-1905,Company - Private,,,Unknown / Non-Applicable,3,0,0,57000,80000,68500,AZ,0,0,0,1,0,0,0,none,below average
other positions,63-127 ,,3.9,AstraZeneca,,,10000+ ,27-03-1905,Company - Public,,,$10+ billion (USD),3,0,0,63000,127000,95000,MD,0,0,0,0,0,0,0,none,below average
data scientist,50-89 ,,3.2,MITRE,,,5001 to 10000 ,11-05-1905,Nonprofit Organization,,,$1 to $2 billion (USD),3,0,0,50000,89000,69500,MA,1,0,0,0,1,0,0,none,below average
data scientist,82-132 ,,4.4,The David J. Joseph Company,,,201 to 500 ,27-02-1905,Subsidiary or Business Segment,,,Unknown / Non-Applicable,0,0,0,82000,132000,107000,OH,1,1,0,0,1,0,0,none,above average
data scientist,85-139 ,,3.9,The Buffalo Group,,,501 to 1000 ,02-07-1905,Company - Private,,,$100 to $500 million (USD),3,0,0,85000,139000,112000,VA,0,0,0,0,1,0,0,senior,above average
data scientist,72-121 ,,3.4,CompQsoft,,,51 to 200 ,19-06-1905,Company - Private,,,$10 to $25 million (USD),0,0,0,72000,121000,96500,DC,0,0,0,0,1,0,0,none,below average
other positions,74-149 ,,2.1,Cerus Corporation,,,201 to 500 ,###############################################################################################################################################################################################################################################################,Company - Public,,,$25 to $50 million (USD),0,0,0,74000,149000,111500,CA,1,0,0,0,0,0,0,none,above average
data engineer,113-196 ,,3.7,Takeda Pharmaceuticals,,,10000+ ,15-11-1904,Company - Public,,,$10+ billion (USD),3,0,0,113000,196000,154500,MA,0,0,0,1,0,0,0,none,above average
data scientist,69-121 ,,3.4,"Remedy BPCI Partners, LLC.",,,201 to 500 ,03-07-1905,Company - Private,,,Unknown / Non-Applicable,2,0,0,69000,121000,95000,NY,0,0,0,0,1,0,0,none,below average
data scientist,71-124 ,,4,Strategic Financial Solutions,,,501 to 1000 ,29-06-1905,Company - Private,,,Unknown / Non-Applicable,2,0,0,71000,124000,97500,NY,1,0,0,0,1,0,0,none,below average
data scientist,97-160 ,,4.4,Maven Wave Partners,,,201 to 500 ,30-06-1905,Company - Private,,,$50 to $100 million (USD),0,0,0,97000,160000,128500,IL,1,1,0,0,1,0,0,none,above average
research,81-167 ,,2.6,Software Engineering Institute,,,501 to 1000 ,06-06-1905,College / University,,,Unknown / Non-Applicable,0,0,0,81000,167000,124000,PA,1,1,1,0,0,0,0,none,above average
data scientist,150-238 ,,3.2,The Climate Corporation,,,501 to 1000 ,28-06-1905,Subsidiary or Business Segment,,,Unknown / Non-Applicable,3,0,0,150000,238000,194000,CA,1,0,0,0,1,0,0,none,above average
other positions,24-39 ,,3.7,Vail Health,,,501 to 1000 ,19-05-1905,Hospital,,,$100 to $500 million (USD),0,1,0,24000,39000,31500,CO,1,0,0,0,0,0,0,none,below average
data analyst,35-65 ,,4.2,The Church of Jesus Christ of Latter-day Saints,,,10000+ ,###############################################################################################################################################################################################################################################################,Nonprofit Organization,,,Unknown / Non-Applicable,0,0,0,35000,65000,50000,UT,1,0,0,0,0,0,1,none,below average
data scientist,77-132 ,,3.5,Crossix Solutions,,,201 to 500 ,27-06-1905,Company - Public,,,Unknown / Non-Applicable,0,0,0,77000,132000,104500,NY,1,0,0,0,1,0,0,none,above average
data scientist,51-88 ,,4.3,Solugenix Corporation,,,201 to 500 ,22-05-1905,Company - Private,,,$50 to $100 million (USD),0,0,0,51000,88000,69500,AZ,0,0,0,0,1,0,0,none,below average
data scientist,101-141 ,,2.6,West Coast University,,,10000+ ,19-06-1905,Company - Private,,,Unknown / Non-Applicable,0,0,0,101000,141000,121000,CA,1,0,0,0,1,0,0,none,above average
data engineer,59-112 ,,4.2,Clarity Insights,,,201 to 500 ,30-06-1905,Company - Private,,,Unknown / Non-Applicable,0,0,0,59000,112000,85500,NC,0,0,0,1,0,0,0,none,below average
data engineer,79-147 ,,3.1,NCSOFT,,,1001 to 5000 ,19-06-1905,Company - Public,,,$10+ billion (USD),3,0,0,79000,147000,113000,CA,0,0,0,1,0,0,0,none,above average
data scientist,79-127 ,,3.8,SoftBank Robotics,,,201 to 500 ,27-06-1905,Subsidiary or Business Segment,,,$25 to $50 million (USD),0,0,0,79000,127000,103000,CA,0,0,0,0,1,0,0,none,above average
other positions,62-119 ,,3.9,GSK,,,10000+ ,03-01-1905,Company - Public,,,$10+ billion (USD),3,0,0,62000,119000,90500,MA,0,0,0,0,0,0,0,none,below average
data scientist,119-187 ,,4.3,Factual,,,51 to 200 ,30-06-1905,Company - Private,,,Unknown / Non-Applicable,1,0,0,119000,187000,153000,CA,1,1,0,0,1,0,0,none,above average
data scientist,81-132 ,,3.2,MITRE,,,5001 to 10000 ,11-05-1905,Nonprofit Organization,,,$1 to $2 billion (USD),3,0,0,81000,132000,106500,VA,0,0,0,0,1,0,0,junior,above average
